compound,n_contexts,n_profiles,n_pairs,share,se_empirical,se_predicted,fold
BRD-K69295800,8,34,61,0.035185547656540604,0.007926914536509691,0.106448366916246,0
BRD-K69304050,8,56,196,0.03509270566401532,0.005084661418403345,0.05938488022917164,1
BRD-K69347381,9,63,311,0.028622213256627022,0.003453508921393572,0.047143706687962535,0
BRD-K69372544,2,16,57,0.1198123111398514,0.00653005945397225,0.11012007353755805,1
BRD-K69396629,8,45,133,0.04134531453226465,0.004451030304179536,0.07209051035999475,0
BRD-K69406317,12,62,169,0.05121407039608435,0.006916643149050598,0.06395294793910793,1
BRD-K69422440,8,45,133,0.03458070340917738,0.005367113727752772,0.07209051035999475,0
BRD-K69496360,13,65,167,0.04893281268288168,0.015568715484528343,0.06433475997562621,1
BRD-K69500068,7,33,69,0.061159844166041366,0.03127734963827329,0.1000873925349908,0
BRD-K69501658,13,64,159,0.04561273124951902,0.008523788195383599,0.0659333828067973,1
BRD-K69516039,14,111,618,0.04444940930587308,0.008430194187430996,0.03344334299805518,0
BRD-K69548259,8,31,53,0.029826590254208134,0.008529193154548463,0.11419996893626119,1
BRD-K69569876,13,106,589,0.02675973682018175,0.00397268879681599,0.03425675906358296,0
BRD-K69586787,4,14,21,0.12746184974475433,0.005571834722201447,0.18142380585737705,1
BRD-K69603398,8,45,147,0.04108329809088207,0.007115953312604105,0.06857175317221187,0
BRD-K69649444,4,14,21,0.11177253894205033,0.01041434952445927,0.18142380585737705,1
BRD-K69661816,3,12,20,0.16553185521884647,0.010568091945123963,0.1859040806393555,0
BRD-K69664985,3,12,20,0.2291465850537909,0.017591599074597425,0.1859040806393555,1
BRD-K69676861,9,48,138,0.039539046571942266,0.005804318341484753,0.07077247397277182,0
BRD-K69695287,9,45,127,0.04224593268329363,0.0038184724126307215,0.07377378404515243,1
BRD-K69705756,8,34,64,0.06608026070695669,0.011419174309290434,0.10392354040105038,0
BRD-K69735552,3,12,20,0.1227288873018262,0.022906726373765958,0.1859040806393555,1
BRD-K69760878,8,32,53,0.06533688240824725,0.01197145310973485,0.11419996893626119,0
BRD-K69791739,8,34,61,0.03199854448541431,0.008300327572489686,0.106448366916246,1
BRD-K69795440,9,49,141,0.03299626613499616,0.004866765863229665,0.07001552735422285,0
BRD-K69827766,2,16,65,0.16797796643991159,0.007294577573528087,0.10312103000972132,1
BRD-K69834151,8,44,124,0.04076625314639154,0.003672551132784449,0.07466087544568958,0
BRD-K69888333,13,65,167,0.05079122220971186,0.006086762554182001,0.06433475997562621,1
BRD-K69894866,7,27,44,0.1662679922076411,0.03202844030270053,0.12533650559840895,0
BRD-K69936404,2,12,30,0.13618046912439805,0.010292432579675378,0.15179004622254605,1
BRD-K69936629,3,12,20,0.16582388039447668,0.008369313282790686,0.1859040806393555,0
BRD-K70052069,2,11,25,0.1758252171822434,0.006638082086507596,0.1662776646416806,1
BRD-K70052774,8,57,204,0.027970840521255768,0.0035347235635476153,0.05820882555410844,0
BRD-K70068608,2,11,25,0.1754365479292235,0.015177049999440553,0.1662776646416806,1
BRD-K70074151,8,33,59,0.06303917007834134,0.011380387619004033,0.10823754040067521,0
BRD-K70086257,13,63,161,0.02807210935109572,0.004497523624872814,0.06552257891462192,1
BRD-K70153099,2,12,30,0.14476188102633333,0.009441594119793771,0.15179004622254605,0
BRD-K70161581,14,61,138,0.14806650636560284,0.015511174859221018,0.07077247397277182,1
BRD-K70165037,4,22,74,0.09887650854363507,0.008352132958369797,0.0966469294521601,0
BRD-K70179603,4,14,21,0.11952836017364722,0.010135557045058394,0.18142380585737705,1
BRD-K70200040,8,31,53,0.07225474909032539,0.015413306299955873,0.11419996893626119,0
BRD-K70229243,8,56,199,0.033873500125229,0.004613611201583071,0.058935555638583256,1
BRD-K70337365,2,11,25,0.1350278380932534,0.010865994386213532,0.1662776646416806,0
BRD-K70345064,8,27,36,0.053647138869048205,0.018935785187322564,0.13856472053473384,1
BRD-K70369221,13,62,158,0.01605796279870726,0.005934198646833493,0.06614170365070911,0
BRD-K70397964,2,10,21,0.1489977087582825,0.02443798182769456,0.18142380585737705,1
BRD-K70399291,3,17,60,0.21532515950543168,0.007147247513499801,0.1073317710005818,0
BRD-K70415218,8,56,193,0.030410413413633916,0.004275236242794963,0.059844641003395496,1
BRD-K70435062,4,14,21,0.10416788506206004,0.005740496140507387,0.18142380585737705,0
BRD-K70469022,4,14,21,0.15243633300469533,0.019884685393586714,0.18142380585737705,1
BRD-K70470333,3,12,20,0.1443684067829263,0.009415803539377997,0.1859040806393555,0
BRD-K70489510,2,12,30,0.2707411860045884,0.014307986611137481,0.15179004622254605,1
BRD-K70492429,2,12,30,0.12298263322836746,0.007272460023194316,0.15179004622254605,0
BRD-K70495648,6,20,28,0.10421958320838985,0.015299549984354226,0.15711762472374455,1
BRD-K70503895,8,55,188,0.05195903375817403,0.011598903368863324,0.06063522534812126,0
BRD-K70508482,9,52,162,0.03647332632472666,0.0074098740584843,0.06532003568221943,1
BRD-K70524666,13,64,168,0.036218137044933485,0.0076479829064882605,0.06414300169521149,0
BRD-K70559158,2,11,25,0.1263250155580943,0.021843661695615173,0.1662776646416806,1
BRD-K70590207,6,20,28,0.11954160698435004,0.01747897697567201,0.15711762472374455,0
BRD-K70595737,6,19,26,0.06519034809776643,0.007544171228398925,0.1630486647466474,1
BRD-K70638773,3,22,95,0.11896764808047675,0.0069404702421121435,0.08529864217881968,0
BRD-K70646792,9,48,132,0.05495559949953575,0.007722089385022394,0.07236306524652845,1
BRD-K70647219,6,20,28,0.08378826840401368,0.019183197930600897,0.15711762472374455,0
BRD-K70669970,7,31,60,0.024091357851771782,0.009922271720484502,0.1073317710005818,1
BRD-K70693222,9,99,638,0.02639392690402684,0.0035577244398816515,0.03291497891445945,0
BRD-K70697816,7,32,64,0.03143048604710788,0.01273991336933622,0.10392354040105038,1
BRD-K70711508,8,40,89,0.04059064887948989,0.008679949093778911,0.08812698600629496,0
BRD-K70714754,9,52,162,0.05773587808902323,0.006518723493117379,0.06532003568221943,1
BRD-K70751730,9,49,141,0.029656091221003923,0.008400470772590287,0.07001552735422285,0
BRD-K70771662,14,116,659,0.0453066690314619,0.004180582642702326,0.03238629095984098,1
BRD-K70804088,2,12,30,0.13900619769703543,0.007681273389254177,0.15179004622254605,0
BRD-K70810261,6,21,30,0.05214626462683268,0.007427094417753935,0.15179004622254605,1
BRD-K70821391,6,21,30,0.08670932329774295,0.009843354522769623,0.15179004622254605,0
BRD-K70821460,9,37,66,0.04403017804065982,0.008985949232121187,0.10233682828652971,1
BRD-K70831943,9,48,132,0.06853064650142177,0.007778046702533512,0.07236306524652845,0
BRD-K70836798,6,19,23,0.07223915410301353,0.00662225969817754,0.17335644906769404,1
BRD-K70839030,2,16,57,0.14169625611014797,0.007476623772376717,0.11012007353755805,0
BRD-K70852733,6,21,30,0.0794181167691921,0.008512658216981944,0.15179004622254605,1
BRD-K70875408,8,32,53,0.05717569136125446,0.011499023877111008,0.11419996893626119,0
BRD-K70880645,2,28,213,0.21877230290842045,0.0037717001848914817,0.056965789254484055,1
BRD-K70891562,13,66,174,0.08923746251039547,0.008173880007477903,0.06302738612786353,0
BRD-K70900504,7,32,64,0.04137696887131715,0.009296483817997726,0.10392354040105038,1
BRD-K70917163,8,38,108,0.1019584010822577,0.01406300516081131,0.08000037870091384,0
BRD-K70918484,8,34,64,0.05185218175219456,0.007295740687799049,0.10392354040105038,1
BRD-K70918941,8,44,124,0.04306370399467303,0.009731734739199268,0.07466087544568958,0
BRD-K70923866,2,16,57,0.1086082317794286,0.006365502078691155,0.11012007353755805,1
BRD-K70947604,13,67,178,0.023396567279243673,0.006819214009552432,0.062315189410583144,0
BRD-K70960308,13,67,178,0.042640400735104056,0.0066009835264081605,0.062315189410583144,1
BRD-K70974948,13,63,166,0.02835220958406825,0.0047524212704675665,0.06452824841243086,0
BRD-K70977695,9,48,138,0.05603391717899977,0.0067130537684234265,0.07077247397277182,1
BRD-K70980943,3,16,36,0.10119369212372765,0.007756245798936463,0.13856472053473384,0
BRD-K70983703,8,30,47,0.08375329831237967,0.013983679242018123,0.12127045069624252,1
BRD-K71006572,2,12,30,0.12883488032527957,0.008263787549335044,0.15179004622254605,0
BRD-K71029018,9,49,141,0.029497225104359766,0.0051105218088548995,0.07001552735422285,1
BRD-K71138616,9,51,153,0.04260405801332006,0.00891338537041125,0.06721376220575295,0
BRD-K71138839,3,14,20,0.045139758355866866,0.02014905184698964,0.1859040806393555,1
BRD-K71140693,9,46,131,0.02932597888323811,0.006440998109299885,0.07263873506478,0
BRD-K71142328,9,91,580,0.02744571573507409,0.00708392563883589,0.034521521122819046,1
BRD-K71151012,8,34,64,0.05705818451903552,0.013913618328962938,0.10392354040105038,0
BRD-K71169984,8,45,133,0.03158187713183883,0.010869186015685503,0.07209051035999475,1
BRD-K71172276,8,56,199,0.040001339050478396,0.007661551524942991,0.058935555638583256,0
BRD-K71182391,8,44,131,0.048129762064773485,0.009099834833699626,0.07263873506478,1
BRD-K71188711,2,12,30,0.31292659099940695,0.015561831577253014,0.15179004622254605,0
BRD-K71195237,8,26,34,0.08322084331478137,0.022430146225591797,0.14258192113424395,1
BRD-K71225733,3,12,20,0.10560245225050423,0.01366483166026773,0.1859040806393555,0
BRD-K71265179,8,56,199,0.07143521019529198,0.00881550943027215,0.058935555638583256,1
BRD-K71292008,13,65,168,0.022982814808667325,0.004854791439346768,0.06414300169521149,0
BRD-K71303366,9,76,594,0.06582421374479801,0.00384044988209432,0.0341122760955099,1
BRD-K71339761,3,17,42,0.1305418481882054,0.013250568743944502,0.12828600339042298,0
BRD-K71379723,2,11,25,0.21467625912780142,0.01265338054759183,0.1662776646416806,1
BRD-K71380401,9,49,149,0.026619607619474663,0.004040755808061488,0.06810998527191248,0
BRD-K71382703,8,45,133,0.05414960125477157,0.005044903636739228,0.07209051035999475,1
BRD-K71387353,8,34,64,0.07324571783689625,0.008518093634290805,0.10392354040105038,0
BRD-K71404640,6,20,28,0.08367523574748754,0.011184137857632264,0.15711762472374455,1
BRD-K71424888,4,34,230,0.08685128594366076,0.010152639864527052,0.054820122613288634,0
BRD-K71427192,13,64,169,0.04371260547059109,0.006953790828848858,0.06395294793910793,1
BRD-K71448503,2,12,30,0.14381972106552768,0.009622995804837135,0.15179004622254605,0
BRD-K71452159,6,27,72,0.05401796648925113,0.00861539203564913,0.09798005352332914,1
BRD-K71477834,3,12,20,0.10909377373610975,0.009565696240702371,0.1859040806393555,0
BRD-K71489689,9,46,131,0.04557710402168191,0.005947813200637202,0.07263873506478,1
BRD-K71498541,8,35,66,0.03774543049490995,0.009041289967795548,0.10233682828652971,0
BRD-K71504944,6,21,30,0.09462055841873525,0.0187276308344639,0.15179004622254605,1
BRD-K71523760,9,49,141,0.04050009281609592,0.004521990487384448,0.07001552735422285,0
BRD-K71540055,9,45,120,0.03057363488072617,0.005446240739621696,0.07589502311127302,1
BRD-K71552321,4,31,241,0.11816925482574048,0.006042886080500696,0.053554429750696846,0
BRD-K71574320,13,64,164,0.02844539232984513,0.006727627142927867,0.06492052101285829,1
BRD-K71599932,9,51,153,0.03455106718728645,0.0037296290137787936,0.06721376220575295,0
BRD-K71614913,2,11,25,0.1570475858863422,0.009244617791128049,0.1662776646416806,1
BRD-K71631401,4,14,21,0.16510264800608454,0.009383127719892458,0.18142380585737705,0
BRD-K71670746,13,63,165,0.06207110932537708,0.007920605557523445,0.06472349318059607,1
BRD-K71701252,3,36,180,0.10432917678566327,0.007384360746267676,0.06196802687978517,0
BRD-K71726959,55,228,1034,0.03883239105217953,0.0034056333874573053,0.02585494696120664,1
BRD-K71742078,8,32,53,0.08211820786367625,0.01583894016020988,0.11419996893626119,0
BRD-K71746288,9,51,160,0.05279143837517882,0.007323776141557828,0.06572701803516952,1
BRD-K71746704,8,57,204,0.0265390345343521,0.004527723385572015,0.05820882555410844,0
BRD-K71777270,3,12,20,0.08031296219393856,0.017513622374291,0.1859040806393555,1
BRD-K71795383,4,14,21,0.12398348348946499,0.010150948302105813,0.18142380585737705,0
BRD-K71805031,3,12,20,0.10819188109721178,0.009330140919992885,0.1859040806393555,1
BRD-K71835137,8,56,199,0.06364969974491351,0.0036103418030227013,0.058935555638583256,0
BRD-K71879957,9,49,141,0.036748911585268516,0.007333485916553429,0.07001552735422285,1
BRD-K71894218,2,11,25,0.1591819569212866,0.013577315890802046,0.1662776646416806,0
BRD-K71915010,9,52,162,0.03803893455296744,0.00686074861574927,0.06532003568221943,1
BRD-K71917235,9,46,131,0.0380679946687845,0.0063753752378147245,0.07263873506478,0
BRD-K71932341,6,19,26,0.10711422440242925,0.027416571560466285,0.1630486647466474,1
BRD-K71935468,13,64,164,0.1250640650054165,0.006658116472005806,0.06492052101285829,0
BRD-K71935941,6,18,21,0.1264831047987423,0.017321332811728492,0.18142380585737705,1
BRD-K71970656,8,44,131,0.07100872358162774,0.0141684955812318,0.07263873506478,0
BRD-K72014243,4,14,21,0.12038841157168956,0.00873189539959225,0.18142380585737705,1
BRD-K72015216,3,18,48,0.06126471099685916,0.010408845823016594,0.12000056805137077,0
BRD-K72042177,6,20,28,0.09279284724864299,0.01317157692765433,0.15711762472374455,1
BRD-K72055444,2,11,25,0.18123897952180526,0.009152737480910144,0.1662776646416806,0
BRD-K72147201,2,10,20,0.15484518505175424,0.013563977532208445,0.1859040806393555,1
BRD-K72219469,2,12,30,0.12335682002760502,0.006994207427459208,0.15179004622254605,0
BRD-K72267874,8,32,53,0.0862859237384386,0.025272502027684784,0.11419996893626119,1
BRD-K72307842,8,55,191,0.04305497219598486,0.01189865591081734,0.06015714778102485,0
BRD-K72343629,7,32,64,0.05101273803211814,0.011015578198690574,0.10392354040105038,1
BRD-K72345505,2,16,57,0.13025824460749658,0.007445095888053361,0.11012007353755805,0
BRD-K72354054,8,26,42,0.10191539735813349,0.029934932898143363,0.12828600339042298,1
BRD-K72381041,13,63,167,0.04695922824447475,0.007414904454380598,0.06433475997562621,0
BRD-K72382350,5,165,5808,0.029561110067558936,0.0007875506239445469,0.010909142550124616,1
BRD-K72425572,2,10,21,0.22278276920566428,0.019081755831798487,0.18142380585737705,0
BRD-K72429558,13,66,170,0.028620852318480338,0.006608508330822132,0.06376457360373668,1
BRD-K72451865,13,62,152,0.11241596426508707,0.008288423455279907,0.06743449765119443,0
BRD-K72462751,13,61,130,0.06651311925544597,0.007423374645164519,0.07291757960281542,1
BRD-K72490684,3,23,44,0.06612439996878876,0.0063937041757973385,0.12533650559840895,0
BRD-K72502177,6,21,30,0.07552181996407883,0.018302100725162522,0.15179004622254605,1
BRD-K72504866,8,56,199,0.03049108259654852,0.0032528884996155757,0.058935555638583256,0
BRD-K72505034,13,66,169,0.042684461546589766,0.014670042581921417,0.06395294793910793,1
BRD-K72615639,13,67,178,0.13368864846044656,0.011177411493608434,0.062315189410583144,0
BRD-K72620090,8,31,53,0.03939255759093834,0.008642016664745806,0.11419996893626119,1
BRD-K72676786,8,57,204,0.037243034244802416,0.004468652813379748,0.05820882555410844,0
BRD-K72694250,4,14,21,0.12536512192214164,0.009755215626316201,0.18142380585737705,1
BRD-K72732164,8,45,147,0.04611017957578154,0.007862342967324734,0.06857175317221187,0
BRD-K72760455,4,14,21,0.10154146872975957,0.01209831655436006,0.18142380585737705,1
BRD-K72766058,2,17,76,0.1788069573982361,0.009029911110082844,0.09536678115013579,0
BRD-K72787121,8,57,204,0.044762549047044325,0.006009403785668145,0.05820882555410844,1
BRD-K72817452,9,44,124,0.0573378626592111,0.024206354075765924,0.07466087544568958,0
BRD-K72837898,2,11,25,0.16562544565417484,0.01589915706633309,0.1662776646416806,1
BRD-K72864428,8,54,183,0.028411558665206955,0.004135642867682244,0.061457993293890685,0
BRD-K72883421,8,56,196,0.03639876865330209,0.003706073977843492,0.05938488022917164,1
BRD-K72913684,6,20,28,0.06457333799723244,0.00974330213952513,0.15711762472374455,0
BRD-K72913953,6,31,101,0.09178662180924708,0.014106139161152177,0.08272623010986836,1
BRD-K72972600,3,12,20,0.17648478972073914,0.02046049248624977,0.1859040806393555,0
BRD-K73004613,8,57,204,0.029782670924713452,0.003320647618485557,0.05820882555410844,1
BRD-K73008154,7,33,69,0.1171171831663628,0.022372807908316254,0.1000873925349908,0
BRD-K73080020,2,10,20,0.14591478175888822,0.011057493401203418,0.1859040806393555,1
BRD-K73082558,8,44,131,0.040393577713554535,0.007406971935576623,0.07263873506478,0
BRD-K73099734,8,56,196,0.032238227694926895,0.00482569835888694,0.05938488022917164,1
BRD-K73104592,4,14,21,0.13561871452141153,0.011727838400378917,0.18142380585737705,0
BRD-K73118655,8,26,34,0.10640066974887394,0.018748760700271455,0.14258192113424395,1
BRD-K73125384,9,47,136,0.051790321809249196,0.006749818006258172,0.07129096056712197,0
BRD-K73143528,8,56,196,0.033421598576986594,0.003404650728252993,0.05938488022917164,1
BRD-K73155123,13,66,169,0.06384558870545466,0.00978832627161045,0.06395294793910793,0
BRD-K73224765,2,15,49,0.1269498472263712,0.01152423153630182,0.11876976045834328,1
BRD-K73238422,13,63,173,0.0413509351433215,0.009379599027096812,0.06320928372433764,0
BRD-K73261812,51,163,400,0.09716289337932682,0.006353426334339159,0.04156941616042015,1
BRD-K73276569,7,26,42,0.04498043370548833,0.011836317143404084,0.12828600339042298,0
BRD-K73285375,9,45,129,0.045062661416368686,0.003967432520256147,0.0731996602677379,1
BRD-K73297432,6,17,25,0.09635397326152058,0.011798959805872089,0.1662776646416806,0
BRD-K73304092,8,57,204,0.05806940603408929,0.006448556681792815,0.05820882555410844,1
BRD-K73315009,9,46,131,0.03107166160866417,0.006093340379479413,0.07263873506478,0
BRD-K73334721,9,49,141,0.035925122281865667,0.00641183997440854,0.07001552735422285,1
BRD-K73365449,2,12,30,0.1517801942836835,0.011590097228902415,0.15179004622254605,0
BRD-K73388776,6,20,28,0.08584958407171107,0.013963654749519997,0.15711762472374455,1
BRD-K73400194,8,30,48,0.1103615487219127,0.01800692665191793,0.12000056805137077,0
BRD-K73418978,13,65,165,0.027810758596888564,0.007899373756917941,0.06472349318059607,1
BRD-K73427206,8,26,34,0.11902561912948906,0.01968768350313583,0.14258192113424395,0
BRD-K73434976,6,20,28,0.1051970161525823,0.01928310441991225,0.15711762472374455,1
BRD-K73439593,2,12,30,0.2533502403093463,0.03533946538466638,0.15179004622254605,0
BRD-K73453061,2,12,30,0.13409518833274447,0.008727789715636178,0.15179004622254605,1
BRD-K73459720,6,19,26,0.12203171612968142,0.027884583928703154,0.1630486647466474,0
