,C1,C2,C5,C6,C7,C10,cancer_type
TCGA-DX-A23V-01,-0.18382447957992554,0.1764732003211975,0.2984042167663574,-0.12607471644878387,0.022354576736688614,-0.09097343683242798,SARC
TCGA-DX-A23Y-01,-0.034536734223365784,0.027552291750907898,0.06191667169332504,-0.17007753252983093,0.004194246605038643,-0.060975924134254456,SARC
TCGA-DX-A23Z-01,-0.19319309294223785,-0.1512240618467331,-0.2980722188949585,-0.0875198170542717,-0.026291802525520325,-0.3264026343822479,SARC
TCGA-DX-A240-01,-0.0005868533626198769,-0.28000766038894653,-0.21604812145233154,0.21847164630889893,-0.08750669658184052,-0.09811980277299881,SARC
TCGA-DX-A2IZ-01,-0.032634250819683075,0.31960582733154297,0.22349786758422852,-0.08283063024282455,0.7763882875442505,-0.2581256628036499,SARC
TCGA-DX-A2J0-01,-0.05502854287624359,-0.11878465116024017,-0.34992843866348267,-0.028213882818818092,0.024521730840206146,-0.011448420584201813,SARC
TCGA-DX-A2J1-01,0.13942740857601166,-0.03686445206403732,0.1592467576265335,-0.13795340061187744,-0.20130927860736847,0.1949135661125183,SARC
TCGA-DX-A2J4-01,-0.2126573920249939,-0.16513502597808838,0.1285228133201599,0.21111376583576202,-0.04427061975002289,-0.3040163815021515,SARC
TCGA-DX-A3LS-01,-0.34627318382263184,-0.2114090621471405,-0.3431427776813507,-0.015674099326133728,0.033395905047655106,-0.43132179975509644,SARC
TCGA-DX-A3LT-01,0.05596454441547394,-0.12091448903083801,-0.05359832942485809,0.11384721100330353,-0.11500208079814911,0.0915212333202362,SARC
TCGA-DX-A3LU-01,0.13783268630504608,-0.0075524598360061646,0.36225780844688416,-0.26085832715034485,0.0015721172094345093,0.28774139285087585,SARC
TCGA-DX-A3LW-01,-0.05312596634030342,-0.048959121108055115,0.005881232675164938,-0.124135822057724,0.1491902768611908,0.18331341445446014,SARC
TCGA-DX-A3LY-01,-0.2108357846736908,0.07277364283800125,-0.015790559351444244,-0.19367550313472748,0.10889656841754913,-0.16422514617443085,SARC
TCGA-DX-A3M1-01,-0.1124558225274086,0.04074976593255997,-0.1883544921875,0.2118380069732666,0.12348470836877823,-0.15906503796577454,SARC
TCGA-DX-A3M2-01,0.2567245066165924,-0.03275037929415703,0.47380530834198,-0.1887432485818863,-0.2905895709991455,0.059070393443107605,SARC
TCGA-DX-A3U5-01,-0.0785849541425705,0.060871295630931854,0.12224440276622772,-0.003408879041671753,-0.08066761493682861,-0.19333909451961517,SARC
TCGA-DX-A3U6-01,0.023290932178497314,0.1995859593153,0.26410049200057983,-0.15096443891525269,-0.1663980484008789,-0.22008678317070007,SARC
TCGA-DX-A3U7-01,0.0615847110748291,-0.10985247790813446,-0.27438515424728394,0.06540639698505402,0.0959571897983551,0.18424329161643982,SARC
TCGA-DX-A3U8-01,0.1033412367105484,-0.21822649240493774,0.19726897776126862,-0.01805587112903595,-0.3924437463283539,0.3298407793045044,SARC
TCGA-DX-A3U9-01,-0.2348274439573288,-0.08198156207799911,-0.09888354688882828,0.35963547229766846,-0.07750667631626129,-0.13269640505313873,SARC
TCGA-DX-A3UA-01,-0.06348545849323273,-0.33400022983551025,-0.439799964427948,0.19959454238414764,0.16721728444099426,-0.13167721033096313,SARC
TCGA-DX-A3UB-01,0.22665120661258698,0.028077036142349243,0.6354806423187256,-0.33344507217407227,-0.6280444860458374,0.1667758822441101,SARC
TCGA-DX-A3UC-01,-0.38407647609710693,0.15334202349185944,-0.21634520590305328,0.21045184135437012,0.30384689569473267,-0.22524693608283997,SARC
TCGA-DX-A3UD-01,-0.015908963978290558,0.0521392822265625,-0.26581642031669617,0.085550457239151,0.10708002746105194,0.37478330731391907,SARC
TCGA-DX-A3UE-01,0.17551445960998535,0.056595176458358765,-0.5453222990036011,0.14585308730602264,0.1466340571641922,0.21962431073188782,SARC
TCGA-DX-A3UF-01,-0.07956743985414505,0.17113670706748962,-0.24327442049980164,0.2527918219566345,0.0725829005241394,-0.19883516430854797,SARC
TCGA-DX-A48J-01,-0.10272862762212753,-0.03730926662683487,-0.032430678606033325,0.056606411933898926,-0.09936749935150146,0.1575785130262375,SARC
TCGA-DX-A48K-01,-0.030115239322185516,-0.14750386774539948,-0.2828868627548218,0.16815908253192902,-0.029080331325531006,-0.08561445027589798,SARC
TCGA-DX-A48L-01,0.04733815789222717,-0.13202470541000366,-0.38260355591773987,0.006435662508010864,0.007230088114738464,0.2354702651500702,SARC
TCGA-DX-A48N-01,-0.22823379933834076,0.09967046976089478,-0.12677830457687378,0.07354675233364105,0.16745388507843018,0.07519695162773132,SARC
TCGA-DX-A48O-01,-0.11957018077373505,-0.10161092877388,-0.2672222852706909,-0.08915846049785614,0.08054670691490173,0.11056488752365112,SARC
TCGA-DX-A48P-01,0.04355062171816826,-0.06447987258434296,-0.10569489747285843,0.05575918033719063,0.02268340438604355,0.290799617767334,SARC
TCGA-DX-A48R-01,0.027954936027526855,-0.02950453758239746,-0.23033767938613892,-0.09612435102462769,0.12188790738582611,0.07069918513298035,SARC
TCGA-DX-A48U-01,-0.0928737223148346,0.10614758729934692,-0.30765610933303833,0.30633455514907837,-0.2976115047931671,-0.04809004068374634,SARC
TCGA-DX-A6B7-01,0.10560618340969086,0.02348300814628601,-0.13534516096115112,0.06056514382362366,0.12496885657310486,0.23259295523166656,SARC
TCGA-DX-A6B8-01,0.2228885293006897,-0.14755824208259583,-0.39755064249038696,0.14348801970481873,0.00690951943397522,-0.229254812002182,SARC
TCGA-DX-A6B9-01,-0.39455246925354004,0.004539914429187775,0.1008157730102539,0.23091712594032288,0.026562876999378204,-0.37563589215278625,SARC
TCGA-DX-A6BA-01,-0.3417285680770874,0.07449881732463837,0.11148873716592789,0.32352951169013977,0.13939639925956726,-0.04626142978668213,SARC
TCGA-DX-A6BB-01,-0.08453063666820526,-0.1460946649312973,-0.02843993902206421,0.12026585638523102,-0.057670556008815765,0.32009434700012207,SARC
TCGA-DX-A6BE-01,-0.08886368572711945,-0.16814278066158295,0.13345831632614136,-0.08671073615550995,0.12194960564374924,0.0077308714389801025,SARC
TCGA-DX-A6BF-01,0.050034549087285995,0.1483694314956665,0.23745092749595642,-0.1304640918970108,-0.19813640415668488,-0.09497371315956116,SARC
TCGA-DX-A6BG-01,-0.19388286769390106,-0.1826816201210022,-0.2326548993587494,0.004652813076972961,-0.3804466724395752,-0.4019629657268524,SARC
TCGA-DX-A6BH-01,-0.22783517837524414,-0.024757958948612213,-0.292938232421875,0.08817897737026215,0.04177534207701683,-0.2518893778324127,SARC
TCGA-DX-A6YQ-01,-0.0027834028005599976,-0.1350611299276352,0.2940537929534912,-0.29210561513900757,-0.8753600120544434,0.07928390800952911,SARC
TCGA-DX-A6YR-01,-0.08129772543907166,-0.18333116173744202,-0.14370566606521606,0.18775030970573425,-0.1690310537815094,-0.11061639338731766,SARC
TCGA-DX-A6YS-01,-0.11193323135375977,-0.3891703486442566,-0.30488619208335876,0.28252795338630676,0.04548070579767227,-0.0033618956804275513,SARC
TCGA-DX-A6YT-01,0.4017498791217804,-0.05393584817647934,0.016745412722229958,0.10170019418001175,0.09154247492551804,0.40530529618263245,SARC
TCGA-DX-A6YU-01,-0.08062499761581421,0.06402891874313354,0.11184705793857574,-0.3862244486808777,-0.3485073745250702,-0.026324152946472168,SARC
TCGA-DX-A6YV-01,0.07447633147239685,-0.07694447040557861,-0.26396793127059937,0.4268348813056946,0.10822530090808868,0.1929052174091339,SARC
TCGA-DX-A6YX-01,-0.0058980584144592285,-0.21578307449817657,-0.31928345561027527,0.18056140840053558,-0.5565173625946045,-0.25974857807159424,SARC
TCGA-DX-A6YZ-01,-0.012601017951965332,-0.10952635109424591,0.12849131226539612,0.015559051185846329,-0.1375531554222107,0.040687642991542816,SARC
TCGA-DX-A6Z0-01,0.11638046056032181,-0.35210227966308594,-0.13907919824123383,-0.05163164436817169,-0.10352850705385208,0.17341330647468567,SARC
TCGA-DX-A6Z2-01,-0.10496187955141068,-0.007532666437327862,-0.09504136443138123,-0.03457292914390564,-0.13541169464588165,-0.013531722128391266,SARC
TCGA-DX-A7EF-01,0.30945223569869995,-0.11902487277984619,-0.4285362958908081,0.03468546271324158,-0.1252031922340393,-0.001907944679260254,SARC
TCGA-DX-A7EI-01,-0.027886047959327698,0.2728900909423828,-0.07992956042289734,0.18941885232925415,0.18606191873550415,-0.2609318792819977,SARC
TCGA-DX-A7EL-01,-0.22715863585472107,0.0352972149848938,0.10527187585830688,0.04421381652355194,-0.18247444927692413,-0.13621032238006592,SARC
TCGA-DX-A7EM-01,-0.25033116340637207,0.10496339201927185,-0.13946998119354248,0.16423311829566956,0.055697426199913025,-0.10159522294998169,SARC
TCGA-DX-A7EN-01,0.023560121655464172,-0.10662668943405151,-0.22083771228790283,0.06914889812469482,0.1138654500246048,0.4454582929611206,SARC
TCGA-DX-A7EO-01,0.4019010365009308,0.5150909423828125,0.7360758185386658,-0.3789549171924591,0.6266357898712158,0.7463017702102661,SARC
TCGA-DX-A7EQ-01,0.28803420066833496,0.29892849922180176,0.55814528465271,-0.2451678216457367,0.9532556533813477,0.8806350231170654,SARC
TCGA-DX-A7ER-01,-0.025485266000032425,0.07067041844129562,-0.3315986692905426,-0.048475682735443115,1.056247591972351,0.2851455509662628,SARC
TCGA-DX-A7ES-01,-0.09526064991950989,-0.22214657068252563,0.1953793466091156,-0.09142941236495972,0.021468788385391235,-0.0390658974647522,SARC
TCGA-DX-A7ET-01,0.3883989453315735,0.019146636128425598,0.25724679231643677,-0.18330729007720947,-0.2719360888004303,0.5322436690330505,SARC
TCGA-DX-A7EU-01,-0.023443497717380524,0.08563113957643509,0.07834289222955704,-0.025492319837212563,0.11118397116661072,0.3269765079021454,SARC
TCGA-DX-A8BG-01,0.10256566852331161,0.03873502463102341,0.31945258378982544,-0.3604114055633545,-0.19754081964492798,-0.1351320594549179,SARC
TCGA-DX-A8BH-01,0.22442537546157837,0.12888586521148682,0.02715200185775757,-0.29143959283828735,-0.29123836755752563,0.17475946247577667,SARC
TCGA-DX-A8BJ-01,0.2620261013507843,-0.1072564423084259,-0.21746346354484558,-0.014578454196453094,-0.06540188938379288,-0.0769684836268425,SARC
TCGA-DX-A8BK-01,0.39796212315559387,0.001999286934733391,0.30506661534309387,-0.1297210454940796,-0.060907959938049316,0.489544153213501,SARC
TCGA-DX-A8BL-01,0.2386263757944107,0.020771635696291924,0.20486921072006226,-0.08703318238258362,-0.20655958354473114,0.33602458238601685,SARC
TCGA-DX-A8BM-01,0.26268064975738525,0.04936718940734863,0.0918174535036087,0.15670672059059143,0.06028240919113159,-0.0954539030790329,SARC
TCGA-DX-A8BN-01,-0.0560418963432312,0.17675581574440002,0.20833787322044373,0.151535302400589,0.2269735485315323,0.2282422035932541,SARC
TCGA-DX-A8BO-01,0.13615207374095917,-0.05220164358615875,0.36576586961746216,-0.3048174977302551,-0.5527917146682739,0.4645758271217346,SARC
TCGA-DX-A8BP-01,0.2267255187034607,-0.08626945316791534,0.03967944532632828,-0.08702293038368225,-0.24117760360240936,0.15867218375205994,SARC
TCGA-DX-A8BQ-01,0.2844301164150238,0.00724947452545166,0.09467310458421707,-0.2949692904949188,-0.27260148525238037,0.3800317943096161,SARC
TCGA-DX-A8BR-01,0.10483171045780182,0.049655549228191376,0.26639416813850403,-0.11489038169384003,-0.09134450554847717,0.0655275359749794,SARC
TCGA-DX-A8BS-01,0.1878654658794403,-0.16656187176704407,-0.30202716588974,0.08071751892566681,0.11384839564561844,-0.01936042308807373,SARC
TCGA-DX-A8BT-01,0.09402765333652496,-0.15546301007270813,-0.15127071738243103,0.05829746276140213,-0.02473035641014576,0.06303577870130539,SARC
TCGA-DX-A8BU-01,-0.24603092670440674,-0.050064049661159515,-0.32510852813720703,0.16096711158752441,0.017518408596515656,-0.1489754021167755,SARC
TCGA-DX-A8BV-01,-0.06506389379501343,-0.08030281960964203,-0.239333838224411,0.11888143420219421,-0.15455412864685059,-0.13661690056324005,SARC
TCGA-DX-A8BX-01,-0.008899174630641937,-0.00476559903472662,-0.06451128423213959,-0.12023330479860306,-0.260539174079895,0.15419600903987885,SARC
TCGA-DX-A8BZ-01,0.3195481300354004,-0.09612779319286346,0.11874595284461975,-0.04106292128562927,-0.2438839226961136,0.3606891632080078,SARC
TCGA-DX-AATS-01,0.11218778789043427,-0.0959143415093422,-0.03258775174617767,-0.0226140096783638,-0.06470577418804169,0.10803358256816864,SARC
TCGA-DX-AB2E-01,0.28989917039871216,-0.1399308741092682,-0.5274755954742432,0.09385284781455994,-0.4628998935222626,-0.26584380865097046,SARC
TCGA-DX-AB2F-01,-0.2795615792274475,-0.008207470178604126,-0.02546105533838272,0.14933057129383087,-0.1065928116440773,-0.011365190148353577,SARC
TCGA-DX-AB2G-01,0.11257124692201614,-0.1463870406150818,0.19797639548778534,-0.0026058442890644073,-0.2377096265554428,0.060952406376600266,SARC
TCGA-DX-AB2H-01,0.13942323625087738,0.06212678551673889,0.12459726631641388,-0.13851530849933624,0.391465961933136,0.10879559069871902,SARC
TCGA-DX-AB2J-01,-0.19955846667289734,0.2625015377998352,0.2413703352212906,0.001344040036201477,0.4902113080024719,0.16608530282974243,SARC
TCGA-DX-AB2L-01,0.10994138568639755,-0.2601557672023773,-0.05453985929489136,0.08096807450056076,-0.13503459095954895,0.1851498782634735,SARC
TCGA-DX-AB2O-01,0.06165427714586258,0.005060141906142235,-0.14086806774139404,-0.08919180929660797,0.29970911145210266,-0.043928273022174835,SARC
TCGA-DX-AB2P-01,-0.03509452939033508,-0.17156589031219482,-0.4783705472946167,0.3295774757862091,0.06474031507968903,-0.2797577679157257,SARC
TCGA-DX-AB2Q-01,-0.0050155967473983765,-0.15273022651672363,-0.29314902424812317,0.19874301552772522,-0.1624128818511963,-0.16165703535079956,SARC
TCGA-DX-AB2S-01,0.09736190736293793,-0.20882777869701385,0.3789933919906616,-0.3168882727622986,-0.27228429913520813,0.18912392854690552,SARC
TCGA-DX-AB2T-01,0.04750083014369011,-0.049906644970178604,-0.016009200364351273,-0.007112327963113785,-0.1493319571018219,0.12440380454063416,SARC
TCGA-DX-AB2V-01,0.07670027017593384,-0.031788405030965805,0.17399421334266663,-0.2921968698501587,-0.45985400676727295,0.25745463371276855,SARC
TCGA-DX-AB2W-01,0.6573381423950195,-0.06603097915649414,0.22006873786449432,-0.3224644362926483,-0.3388592004776001,0.18059483170509338,SARC
TCGA-DX-AB2X-01,0.28858354687690735,-0.1451677531003952,-0.2668118178844452,0.09772704541683197,-0.17343851923942566,0.04587307572364807,SARC
TCGA-DX-AB2Z-01,0.20383088290691376,0.1529046595096588,-0.0008603185415267944,-0.19685572385787964,-0.34600913524627686,0.19157162308692932,SARC
TCGA-DX-AB30-01,-0.402170330286026,0.06661680340766907,0.26639407873153687,-0.0839110016822815,0.21922817826271057,-0.196483314037323,SARC
TCGA-DX-AB32-01,0.23772835731506348,-0.013862475752830505,0.16441477835178375,-0.28212660551071167,-0.06889756768941879,0.18224377930164337,SARC
TCGA-DX-AB35-01,-0.394395649433136,0.013574458658695221,0.0429348386824131,0.0435374453663826,0.06325457990169525,-0.12346214056015015,SARC
TCGA-DX-AB36-01,-0.14528575539588928,-0.11393866688013077,-0.07049524784088135,0.09702946245670319,-0.05234077572822571,-0.07916872203350067,SARC
TCGA-DX-AB37-01,0.15805508196353912,0.12651661038398743,0.3926183879375458,-0.2609086334705353,-0.39656877517700195,0.23242124915122986,SARC
TCGA-DX-AB3A-01,0.03990451246500015,-0.034137651324272156,0.3173617124557495,-0.15173454582691193,0.020292825996875763,-0.011717289686203003,SARC
TCGA-DX-AB3B-01,-0.007013091817498207,0.03153567761182785,-0.09339326620101929,0.22885358333587646,0.4830118715763092,0.10903503000736237,SARC
TCGA-DX-AB3C-01,0.13699528574943542,0.2592714726924896,0.24194568395614624,-0.12554043531417847,0.7796528339385986,0.5321868658065796,SARC
TCGA-FX-A2QS-01,-0.021603241562843323,0.16573362052440643,-0.2823098301887512,-0.001718275249004364,-0.02222283184528351,-0.6707989573478699,SARC
TCGA-FX-A2QS-11,0.01865088939666748,0.33541756868362427,0.84089195728302,-0.8281992673873901,-0.5458625555038452,0.007596820592880249,SARC
TCGA-FX-A3NJ-01,-0.2125665545463562,-0.04418540745973587,0.07049515843391418,-0.07987642288208008,-0.17270079255104065,-0.06017845496535301,SARC
TCGA-FX-A3NK-01,0.13218989968299866,0.024074018001556396,0.5176032185554504,-0.448843777179718,-0.471674382686615,0.18438997864723206,SARC
TCGA-FX-A3RE-01,-0.11097622662782669,-0.020968087017536163,-0.04757199436426163,0.04341747611761093,0.07283084094524384,-0.28240591287612915,SARC
TCGA-FX-A3TO-01,0.02095475047826767,0.0018701031804084778,0.10744726657867432,-0.2809491753578186,-0.2470114827156067,0.30101877450942993,SARC
TCGA-FX-A48G-01,0.11017879843711853,0.2069341093301773,0.36782723665237427,-0.202016219496727,-0.002287626266479492,0.2638179659843445,SARC
TCGA-FX-A76Y-01,-0.14215219020843506,-0.026000220328569412,-0.038678474724292755,0.12961716949939728,-0.07003309577703476,-0.06196051836013794,SARC
TCGA-FX-A8OO-01,-0.16925065219402313,-0.036377206444740295,-0.2660735845565796,-0.03990069031715393,0.67439204454422,0.14738813042640686,SARC
TCGA-HB-A2OT-01,-0.1497497707605362,0.09742707014083862,-0.1328783929347992,0.0903373509645462,-0.31899774074554443,-0.34921783208847046,SARC
TCGA-HB-A3L4-01,-0.24342979490756989,0.21771258115768433,-0.22058093547821045,0.15360823273658752,0.307298868894577,-0.2726113200187683,SARC
TCGA-HB-A3YV-01,-0.25736603140830994,0.13828016817569733,-0.20317977666854858,0.12922561168670654,0.38282352685928345,-0.38686150312423706,SARC
TCGA-HB-A43Z-01,-0.20668987929821014,0.2028399258852005,-0.11539453268051147,0.021792467683553696,0.507228434085846,-0.29254356026649475,SARC
TCGA-HB-A5W3-01,-0.2906486392021179,-0.15582683682441711,-0.29295939207077026,0.09956908226013184,-0.24405983090400696,-0.11948922276496887,SARC
TCGA-HS-A5N7-01,-0.003835350275039673,0.30620917677879333,0.07250341773033142,-0.08255994319915771,0.17877474427223206,0.1570245921611786,SARC
TCGA-HS-A5N8-01,-0.1594049036502838,0.4682791233062744,0.29539287090301514,-0.025497347116470337,0.6382138729095459,-0.29943373799324036,SARC
TCGA-HS-A5N9-01,0.22809377312660217,0.0173184871673584,-0.2065366506576538,0.21448400616645813,0.3467633128166199,0.06396713852882385,SARC
TCGA-HS-A5NA-01,-0.28070563077926636,0.2784940302371979,0.006384551525115967,0.07891649007797241,0.22610211372375488,-0.3916705250740051,SARC
TCGA-IE-A3OV-01,-0.2598270773887634,-0.1763705015182495,0.05516907200217247,0.1120242029428482,-0.037074193358421326,-0.0003658086061477661,SARC
TCGA-IE-A4EH-01,-0.08532291650772095,-0.06652441620826721,-0.26811155676841736,0.19465099275112152,0.21158571541309357,0.040933623909950256,SARC
TCGA-IE-A4EI-01,0.07791272550821304,0.08108096569776535,-0.2912745773792267,0.09107771515846252,0.21335479617118835,-0.2320975512266159,SARC
TCGA-IE-A4EJ-01,-0.3705729842185974,-0.21362487971782684,-0.004612057935446501,0.04589799419045448,-0.18628887832164764,0.059432074427604675,SARC
TCGA-IE-A4EK-01,0.050410762429237366,-0.07584947347640991,-0.031707197427749634,0.03181099891662598,0.032588034868240356,0.04967230558395386,SARC
TCGA-IE-A6BZ-01,0.18540358543395996,-0.11383295059204102,-0.039235085248947144,0.1070890724658966,-0.1482563018798828,0.06842616200447083,SARC
TCGA-IF-A3RQ-01,-0.19069796800613403,0.2323228120803833,-0.12563876807689667,0.0911443680524826,0.07515394687652588,0.020945347845554352,SARC
TCGA-IF-A4AJ-01,-0.11401912569999695,-0.03171182796359062,-0.10649160295724869,0.0028520680498331785,0.22233034670352936,0.007169932126998901,SARC
TCGA-IF-A4AK-01,-0.3004600405693054,0.09086363017559052,-0.1532118171453476,0.13787545263767242,0.19789035618305206,-0.3851641118526459,SARC
TCGA-IS-A3K6-01,0.1518448144197464,0.2769516706466675,0.000862807035446167,0.07013411819934845,0.37791508436203003,-0.05031752586364746,SARC
